a,g,ga,game_id,is_goalie,mins,number,pim,plus_minus,pos,shots,skater,svs,team_id,team_name,team_side
0,0,,1028215,0,0:00,4,0,-1,D,2,Tobie Bisson,,415,Laval Rocket,home
0,0,,1028215,0,0:00,5,0,0,D,0,Nate Clurman,,415,Laval Rocket,home
0,0,,1028215,0,0:00,6,0,-1,RW,0,Tyler Thorpe,,415,Laval Rocket,home
1,0,,1028215,0,0:00,10,0,1,LW,3,Joshua Roy,,415,Laval Rocket,home
0,0,,1028215,0,0:00,15,0,0,F,0,Sean Farrell,,415,Laval Rocket,home
0,0,,1028215,0,0:00,17,0,-1,LW,1,Luke Tuch,,415,Laval Rocket,home
0,0,,1028215,0,0:00,22,0,0,F,1,Alex Belzile,,415,Laval Rocket,home
0,0,,1028215,0,0:00,25,0,0,D,0,Ryan O’Rourke,,415,Laval Rocket,home
0,0,,1028215,0,0:00,26,0,-1,F,0,Will Dineen,,415,Laval Rocket,home
1,0,,1028215,0,0:00,27,0,0,F,4,Laurent Dauphin,,415,Laval Rocket,home
0,1,,1028215,0,0:00,42,0,0,LW,2,Lucas Condotta,,415,Laval Rocket,home
0,0,,1028215,0,0:00,44,0,0,D,0,Josiah Didier,,415,Laval Rocket,home
0,0,,1028215,0,0:00,48,0,0,RW,0,Filip Mešár,,415,Laval Rocket,home
1,0,,1028215,0,0:00,49,2,1,F,1,Jared Davidson,,415,Laval Rocket,home
0,1,,1028215,0,0:00,63,0,1,C,5,Florian Xhekaj,,415,Laval Rocket,home
2,0,,1028215,0,0:00,64,0,0,D,1,David Reinbacher,,415,Laval Rocket,home
0,0,,1028215,0,0:00,81,0,0,C,0,Xavier Simoneau,,415,Laval Rocket,home
1,1,,1028215,0,0:00,84,0,1,D,4,William Trudeau,,415,Laval Rocket,home
0,0,0,1028215,1,,29,0,0,G,,Hunter Jones,0,415,Laval Rocket,home
0,0,3,1028215,1,65:00,34,0,0,G,,Kaapo Kähkönen,33,415,Laval Rocket,home
0,0,,1028215,0,0:00,7,2,-1,D,1,Simon Lundmark,,324,Syracuse Crunch,away
0,0,,1028215,0,0:00,8,0,1,D,1,Tommy Miller,,324,Syracuse Crunch,away
0,1,,1028215,0,0:00,9,0,0,C,5,Wojciech Stachowiak,,324,Syracuse Crunch,away
0,0,,1028215,0,0:00,11,0,1,C,0,Lucas Mercuri,,324,Syracuse Crunch,away
1,0,,1028215,0,0:00,13,0,-1,LW,4,Brendan Furry,,324,Syracuse Crunch,away
0,0,,1028215,0,0:00,14,0,-1,RW,1,Tristan Allard,,324,Syracuse Crunch,away
1,0,,1028215,0,0:00,21,0,-1,RW,0,Mitchell Chaffee,,324,Syracuse Crunch,away
1,0,,1028215,0,0:00,22,0,1,LW,8,Jakob Pelletier,,324,Syracuse Crunch,away
0,0,,1028215,0,0:00,25,0,-1,LW,1,Dylan Duke,,324,Syracuse Crunch,away
0,0,,1028215,0,0:00,28,0,0,D,4,Jarred Tinordi,,324,Syracuse Crunch,away
0,0,,1028215,0,0:00,46,0,1,D,0,Vincent Sévigny,,324,Syracuse Crunch,away
0,0,,1028215,0,0:00,61,0,-2,C,2,Boris Katchouk,,324,Syracuse Crunch,away
0,0,,1028215,0,0:00,75,0,-1,D,2,Matteo Pietroniro,,324,Syracuse Crunch,away
0,1,,1028215,0,0:00,79,0,1,RW,2,Ethan Gauthier,,324,Syracuse Crunch,away
1,0,,1028215,0,0:00,80,0,1,RW,2,Nick Abruzzese,,324,Syracuse Crunch,away
0,1,,1028215,0,0:00,94,0,1,C,3,Conor Geekie,,324,Syracuse Crunch,away
0,0,,1028215,0,0:00,95,0,1,LW,0,Gabriel Szturc,,324,Syracuse Crunch,away
0,0,,1028215,0,0:00,96,0,0,D,0,Chris Harpur,,324,Syracuse Crunch,away
0,0,3,1028215,1,65:00,31,0,0,G,,Brandon Halverson,21,324,Syracuse Crunch,away
0,0,0,1028215,1,,59,0,0,G,,Ryan Fanti,0,324,Syracuse Crunch,away
